order_id,order_date,year,month,customer_id,customer_age,customer_city,region,category,product_name,quantity,unit_price_inr,discount_pct,net_revenue_inr,payment_method,order_status,delivery_days,return_reason
ORD-2371,2024-06-22,2024,June,CUST-169,51,Jabalpur,Central,Home & Kitchen,Vacuum Cleaner,1,6292.85,15,5348.92,COD,Delivered,3,
ORD-2118,2024-06-23,2024,June,CUST-146,37,Bhubaneswar,East,Electronics,Webcam,3,5456.92,25,12278.07,UPI,Cancelled,,
ORD-2295,2024-06-23,2024,June,CUST-728,39,Delhi,North,Home & Kitchen,Coffee Maker,2,4852.14,0,9704.28,UPI,Delivered,1,
ORD-2241,2024-06-24,2024,June,CUST-725,42,Madurai,South,Clothing,Formal Shirt,1,2171.59,25,1628.69,Net Banking,Returned,6,Quality not as expected
ORD-2088,2024-06-27,2024,June,CUST-274,29,Vadodara,West,Clothing,Cotton T-Shirt,3,3501.43,5,9979.08,UPI,Delivered,10,
ORD-2579,2024-06-27,2024,June,CUST-870,45,Chandigarh,North,Beauty,Makeup Brush Set,4,7157.13,15,24334.24,Debit Card,Delivered,5,
ORD-2339,2024-07-01,2024,July,CUST-777,21,Mumbai,West,Books,Python Crash Course,4,7023.7,10,25285.32,Credit Card,Returned,1,Quality not as expected
ORD-2536,2024-07-01,2024,July,CUST-580,18,Amritsar,North,Books,Thinking Fast and Slow,5,515.92,15,2192.66,Net Banking,Cancelled,,
ORD-2767,2024-07-01,2024,July,CUST-211,48,Siliguri,East,Sports,Badminton Set,2,7593.67,0,15187.34,Debit Card,Delivered,4,
ORD-2214,2024-07-02,2024,July,CUST-814,50,Dehradun,North,Home & Kitchen,Coffee Maker,1,231.14,10,208.03,Wallet,Delivered,1,
ORD-2633,2024-07-02,2024,July,CUST-148,34,Guwahati,East,Clothing,Formal Shirt,4,5119.01,0,20476.04,Debit Card,Delivered,5,
ORD-2191,2024-07-04,2024,July,CUST-880,31,Nagpur,West,Home & Kitchen,Vacuum Cleaner,6,4437.95,25,19970.77,UPI,Cancelled,,
ORD-2382,2024-07-04,2024,July,CUST-866,31,Chennai,South,Sports,Pull-up Bar,1,138.74,20,110.99,Wallet,Returned,2,Changed mind
ORD-2728,2024-07-05,2024,July,CUST-788,46,Siliguri,East,Home & Kitchen,Food Storage Set,5,740.08,0,3700.4,Credit Card,Delivered,11,
ORD-2895,2024-07-05,2024,July,CUST-649,52,Kochi,South,Sports,Cycling Gloves,4,3406.41,25,10219.23,UPI,Delivered,8,
ORD-2013,2024-07-06,2024,July,CUST-100,51,Surat,West,Sports,Resistance Bands,2,3052.92,0,6105.84,COD,Cancelled,,
ORD-2591,2024-07-06,2024,July,CUST-224,37,Agra,North,Books,Zero to One,3,1267.76,25,2852.46,Credit Card,Delivered,9,
ORD-2086,2024-07-08,2024,July,CUST-340,22,Gwalior,Central,Toys & Games,Soft Plush Toy,3,5050.71,25,11364.1,Wallet,Delivered,10,
ORD-2524,2024-07-11,2024,July,CUST-277,33,Vizag,South,Electronics,Webcam,4,4579.97,15,15571.9,Wallet,Cancelled,,
ORD-2888,2024-07-11,2024,July,CUST-525,50,Pune,West,Electronics,Gaming Mouse,1,6615.91,0,6615.91,UPI,Delivered,2,
ORD-2302,2024-07-13,2024,July,CUST-691,48,Vizag,South,Home & Kitchen,Toaster,4,7064.99,15,24020.97,Wallet,Delivered,2,
ORD-2475,2024-07-13,2024,July,CUST-594,53,Surat,West,Home & Kitchen,Coffee Maker,6,4349.24,5,24790.67,COD,Delivered,5,
ORD-2340,2024-07-14,2024,July,CUST-310,27,Chandigarh,North,Beauty,Moisturiser SPF50,4,3609.08,0,14436.32,Wallet,Delivered,8,
ORD-2446,2024-07-16,2024,July,CUST-592,34,Ranchi,East,Books,Thinking Fast and Slow,3,1352.03,0,4056.09,Wallet,Delivered,2,
ORD-2873,2024-07-17,2024,July,CUST-877,34,Raipur,Central,Home & Kitchen,Blender,1,1108.87,20,887.1,COD,Cancelled,,
ORD-2158,2024-07-18,2024,July,CUST-167,23,Agra,North,Books,Thinking Fast and Slow,5,4619.99,25,17324.96,Debit Card,Delivered,10,
ORD-2454,2024-07-18,2024,July,CUST-430,36,Gwalior,Central,Electronics,LED Desk Lamp,2,4239.15,25,6358.72,Net Banking,Delivered,10,
ORD-2846,2024-07-18,2024,July,CUST-149,24,Bhubaneswar,East,Clothing,Fleece Hoodie,5,2855.31,10,12848.9,UPI,Delivered,10,
ORD-2082,2024-07-19,2024,July,CUST-486,52,Madurai,South,Beauty,Makeup Brush Set,5,3925.3,15,16682.52,Net Banking,Cancelled,,
ORD-2238,2024-07-19,2024,July,CUST-536,53,Lucknow,North,Electronics,Webcam,6,2025.91,0,12155.46,Net Banking,Delivered,6,
ORD-2011,2024-07-20,2024,July,CUST-798,25,Siliguri,East,Sports,Resistance Bands,5,7968.36,10,35857.62,COD,Delivered,11,
ORD-2222,2024-07-20,2024,July,CUST-796,29,Amritsar,North,Toys & Games,Remote Control Car,4,3974.77,15,13514.22,COD,Delivered,7,
ORD-2359,2024-07-20,2024,July,CUST-620,48,Raipur,Central,Home & Kitchen,Vacuum Cleaner,4,133.27,0,533.08,UPI,Delivered,10,
ORD-2929,2024-07-20,2024,July,CUST-490,45,Lucknow,North,Toys & Games,Remote Control Car,4,3483.23,0,13932.92,Debit Card,Returned,3,Quality not as expected
ORD-2225,2024-07-21,2024,July,CUST-432,56,Siliguri,East,Books,Deep Work,1,306.47,15,260.5,Net Banking,Delivered,10,
ORD-2836,2024-07-22,2024,July,CUST-140,25,Lucknow,North,Electronics,Laptop Stand,5,5591.21,0,27956.05,UPI,Delivered,6,
ORD-2369,2024-07-23,2024,July,CUST-698,28,Bhopal,Central,Books,SQL for Beginners,4,420.01,10,1512.04,Debit Card,Delivered,3,
ORD-2689,2024-07-24,2024,July,CUST-367,40,Dehradun,North,Sports,Skipping Rope,4,2497.85,5,9491.83,Debit Card,Delivered,1,
ORD-2171,2024-07-25,2024,July,CUST-716,30,Chennai,South,Beauty,Hair Serum,4,3047.27,15,10360.72,COD,Delivered,3,
ORD-2329,2024-07-26,2024,July,CUST-796,29,Pune,West,Sports,Water Bottle,4,1109.76,10,3995.14,Debit Card,Cancelled,,
ORD-2414,2024-07-26,2024,July,CUST-448,36,Amritsar,North,Home & Kitchen,Vacuum Cleaner,2,3315.36,0,6630.72,Credit Card,Delivered,9,
ORD-2607,2024-07-26,2024,July,CUST-829,52,Hyderabad,South,Books,Python Crash Course,5,1845.8,5,8767.55,COD,Returned,12,Quality not as expected
ORD-2002,2024-07-28,2024,July,CUST-818,59,Chandigarh,North,Home & Kitchen,Coffee Maker,2,1937.02,0,3874.04,COD,Delivered,12,
ORD-2009,2024-07-28,2024,July,CUST-538,55,Cuttack,East,Books,Thinking Fast and Slow,2,2191.55,5,4163.94,COD,Delivered,5,
ORD-2031,2024-07-28,2024,July,CUST-807,22,Ahmedabad,West,Toys & Games,Board Game - Strategy,6,3589.5,20,17229.6,UPI,Delivered,2,
ORD-2177,2024-07-28,2024,July,CUST-638,48,Kolkata,East,Toys & Games,Building Blocks,6,1189.85,5,6782.14,Net Banking,Delivered,11,
ORD-2581,2024-07-28,2024,July,CUST-241,31,Ahmedabad,West,Electronics,Webcam,6,4513.44,0,27080.64,Debit Card,Cancelled,,
ORD-2714,2024-07-28,2024,July,CUST-187,53,Bengaluru,South,Beauty,Hair Serum,5,5076.86,10,22845.87,UPI,Returned,2,Delayed delivery
ORD-2181,2024-07-29,2024,July,CUST-240,35,Guwahati,East,Beauty,Sunscreen Spray,2,6639.82,10,11951.68,Credit Card,Cancelled,,
ORD-2363,2024-07-29,2024,July,CUST-783,54,Jabalpur,Central,Books,Zero to One,6,1010.7,15,5154.57,Wallet,Delivered,10,
ORD-2692,2024-07-29,2024,July,CUST-271,24,Chandigarh,North,Home & Kitchen,Rice Cooker,5,4915.28,0,24576.4,Wallet,Delivered,9,
ORD-2991,2024-07-29,2024,July,CUST-239,49,Delhi,North,Clothing,Cotton T-Shirt,6,1719.01,0,10314.06,UPI,Cancelled,,
ORD-2294,2024-07-30,2024,July,CUST-416,52,Mumbai,West,Sports,Cycling Gloves,6,5633.43,0,33800.58,UPI,Delivered,8,
ORD-2415,2024-07-30,2024,July,CUST-894,39,Nashik,West,Toys & Games,Building Blocks,6,3596.87,20,17264.98,Net Banking,Delivered,4,
ORD-2665,2024-07-30,2024,July,CUST-104,55,Ahmedabad,West,Electronics,Laptop Stand,2,6023.5,10,10842.3,COD,Returned,10,Wrong item delivered
ORD-2162,2024-07-31,2024,July,CUST-146,23,Raipur,Central,Beauty,Face Wash,2,5302.99,15,9015.08,Wallet,Delivered,1,
ORD-2192,2024-07-31,2024,July,CUST-617,53,Gwalior,Central,Beauty,Hair Serum,5,5658.75,0,28293.75,UPI,Delivered,1,
ORD-2309,2024-07-31,2024,July,CUST-187,24,Cuttack,East,Electronics,Bluetooth Speaker,3,1886.31,10,5093.04,Wallet,Delivered,3,
ORD-2907,2024-07-31,2024,July,CUST-422,21,Bengaluru,South,Books,Zero to One,2,2225.43,0,4450.86,Credit Card,Delivered,1,
ORD-2451,2024-08-03,2024,August,CUST-431,40,Jabalpur,Central,Home & Kitchen,Rice Cooker,5,5605.6,5,26626.6,Wallet,Delivered,9,
ORD-2948,2024-08-03,2024,August,CUST-165,58,Bhopal,Central,Toys & Games,Remote Control Car,5,3125.06,5,14844.03,Net Banking,Delivered,6,
ORD-2986,2024-08-03,2024,August,CUST-484,29,Guwahati,East,Clothing,Running Shoes,3,2508.47,10,6772.87,Net Banking,Returned,8,Quality not as expected
ORD-2116,2024-08-04,2024,August,CUST-261,27,Ahmedabad,West,Home & Kitchen,Rice Cooker,3,2560.94,15,6530.4,COD,Returned,2,Defective product
ORD-2299,2024-08-04,2024,August,CUST-425,56,Hyderabad,South,Clothing,Baseball Cap,6,113.2,20,543.36,COD,Delivered,3,
ORD-2459,2024-08-06,2024,August,CUST-525,53,Guwahati,East,Books,Zero to One,2,4255.92,5,8086.25,Wallet,Returned,3,Quality not as expected
ORD-2018,2024-08-07,2024,August,CUST-516,48,Coimbatore,South,Electronics,Gaming Mouse,6,3933.77,0,23602.62,UPI,Returned,8,Wrong item delivered
ORD-2226,2024-08-08,2024,August,CUST-273,42,Siliguri,East,Electronics,Bluetooth Speaker,1,5825.27,5,5534.01,UPI,Delivered,3,
ORD-2306,2024-08-08,2024,August,CUST-469,21,Nashik,West,Sports,Dumbbells (5kg),2,856.74,20,1370.78,Credit Card,Returned,8,Wrong item delivered
ORD-2757,2024-08-08,2024,August,CUST-663,34,Guwahati,East,Home & Kitchen,Blender,3,3456.68,20,8296.03,Credit Card,Delivered,6,
ORD-2742,2024-08-09,2024,August,CUST-362,50,Bhopal,Central,Electronics,Wireless Earbuds,5,6335.39,5,30093.1,Debit Card,Delivered,11,
ORD-2121,2024-08-10,2024,August,CUST-527,58,Meerut,North,Electronics,Power Bank,1,6909.67,20,5527.74,Debit Card,Delivered,12,
ORD-2273,2024-08-10,2024,August,CUST-333,25,Mysuru,South,Toys & Games,Building Blocks,2,2114.42,0,4228.84,Wallet,Cancelled,,
ORD-2517,2024-08-10,2024,August,CUST-418,22,Nashik,West,Clothing,Ankle Socks (Pack of 6),2,7550.89,10,13591.6,COD,Delivered,3,
ORD-2952,2024-08-10,2024,August,CUST-425,45,Amritsar,North,Sports,Jump Rope,6,4901.44,0,29408.64,Debit Card,Returned,7,Delayed delivery
ORD-2590,2024-08-11,2024,August,CUST-478,34,Kochi,South,Beauty,Face Wash,1,424.1,15,360.49,UPI,Delivered,8,
ORD-2048,2024-08-12,2024,August,CUST-460,18,Vizag,South,Home & Kitchen,Coffee Maker,4,7247.22,0,28988.88,Debit Card,Delivered,8,
ORD-2821,2024-08-13,2024,August,CUST-418,18,Jabalpur,Central,Books,Python Crash Course,2,6840.31,20,10944.5,Credit Card,Cancelled,,
ORD-2005,2024-08-14,2024,August,CUST-146,22,Jabalpur,Central,Home & Kitchen,Air Fryer,6,4985.31,15,25425.08,Wallet,Delivered,12,
ORD-2112,2024-08-14,2024,August,CUST-772,27,Amritsar,North,Toys & Games,Soft Plush Toy,5,2567.35,0,12836.75,Net Banking,Delivered,4,
ORD-2252,2024-08-14,2024,August,CUST-484,44,Surat,West,Books,SQL for Beginners,6,3201.34,0,19208.04,Net Banking,Returned,5,Delayed delivery
ORD-2828,2024-08-14,2024,August,CUST-398,48,Bhopal,Central,Books,Atomic Habits,6,2501.18,0,15007.08,UPI,Delivered,8,
ORD-2960,2024-08-14,2024,August,CUST-387,49,Cuttack,East,Toys & Games,Building Blocks,6,1065.75,5,6074.77,Debit Card,Delivered,11,
ORD-2025,2024-08-15,2024,August,CUST-529,23,Vizag,South,Electronics,LED Desk Lamp,1,7537.61,5,7160.73,Wallet,Returned,1,Quality not as expected
ORD-2023,2024-08-16,2024,August,CUST-162,52,Kochi,South,Beauty,Makeup Brush Set,3,1818.84,0,5456.52,Wallet,Cancelled,,
ORD-2040,2024-08-16,2024,August,CUST-552,47,Kolkata,East,Books,The Pragmatic Programmer,3,2365.62,20,5677.49,Net Banking,Returned,11,Changed mind
ORD-2145,2024-08-18,2024,August,CUST-236,39,Surat,West,Clothing,Denim Jeans,6,5290.12,0,31740.72,Credit Card,Cancelled,,
ORD-2563,2024-08-18,2024,August,CUST-747,24,Mysuru,South,Books,Deep Work,5,1402.55,5,6662.11,COD,Delivered,3,
ORD-2959,2024-08-20,2024,August,CUST-426,26,Ranchi,East,Clothing,Fleece Hoodie,6,1444.68,0,8668.08,UPI,Delivered,2,
ORD-2324,2024-08-21,2024,August,CUST-778,50,Ranchi,East,Home & Kitchen,Electric Kettle,2,3785.91,20,6057.46,Debit Card,Delivered,1,
ORD-2379,2024-08-22,2024,August,CUST-466,22,Bhopal,Central,Beauty,Hair Serum,6,5789.26,0,34735.56,COD,Delivered,12,
ORD-2268,2024-08-23,2024,August,CUST-167,59,Jaipur,North,Electronics,Bluetooth Speaker,2,4336.48,20,6938.37,Debit Card,Returned,11,Delayed delivery
ORD-2296,2024-08-23,2024,August,CUST-892,27,Ahmedabad,West,Toys & Games,Board Game - Strategy,3,569.49,0,1708.47,Credit Card,Cancelled,,
ORD-2297,2024-08-23,2024,August,CUST-430,37,Pune,West,Toys & Games,Building Blocks,3,5664.85,20,13595.64,UPI,Delivered,6,
ORD-2394,2024-08-24,2024,August,CUST-485,34,Ahmedabad,West,Sports,Dumbbells (5kg),4,5263.03,15,17894.3,UPI,Returned,2,Quality not as expected
ORD-2431,2024-08-24,2024,August,CUST-271,44,Nagpur,West,Clothing,Baseball Cap,3,7111.77,15,18135.01,UPI,Delivered,8,
ORD-2104,2024-08-25,2024,August,CUST-371,29,Bengaluru,South,Toys & Games,Lego Set (200 pcs),3,6339.88,5,18068.66,Credit Card,Delivered,1,
ORD-2631,2024-08-25,2024,August,CUST-684,42,Siliguri,East,Electronics,Mechanical Keyboard,3,260.18,25,585.4,Net Banking,Delivered,6,
ORD-2706,2024-08-25,2024,August,CUST-698,34,Bhubaneswar,East,Home & Kitchen,Blender,3,5445.9,20,13070.16,Net Banking,Returned,9,Better price elsewhere
ORD-2644,2024-08-26,2024,August,CUST-483,52,Kochi,South,Books,Python Crash Course,3,3570.86,10,9641.32,Wallet,Delivered,8,
ORD-2710,2024-08-26,2024,August,CUST-390,37,Indore,West,Clothing,Baseball Cap,1,6349.51,0,6349.51,UPI,Delivered,1,
ORD-2389,2024-08-27,2024,August,CUST-366,53,Delhi,North,Electronics,Portable SSD,5,5088.85,20,20355.4,COD,Delivered,1,
ORD-2840,2024-08-28,2024,August,CUST-846,26,Surat,West,Books,SQL for Beginners,2,4855.94,5,9226.29,COD,Delivered,5,
ORD-2634,2024-08-29,2024,August,CUST-680,22,Chennai,South,Sports,Foam Roller,6,6768.08,0,40608.48,COD,Delivered,5,
ORD-2173,2024-08-30,2024,August,CUST-645,50,Jabalpur,Central,Books,Atomic Habits,2,3203.34,10,5766.01,Net Banking,Delivered,9,
ORD-2651,2024-08-31,2024,August,CUST-427,44,Lucknow,North,Sports,Resistance Bands,2,4178.29,0,8356.58,Net Banking,Cancelled,,
ORD-2973,2024-08-31,2024,August,CUST-101,55,Pune,West,Electronics,USB-C Hub,2,5464.7,0,10929.4,Net Banking,Delivered,8,
ORD-2250,2024-09-03,2024,September,CUST-820,38,Bengaluru,South,Toys & Games,Board Game - Strategy,5,2870.44,10,12916.98,Debit Card,Delivered,3,
ORD-2370,2024-09-03,2024,September,CUST-777,57,Patna,East,Electronics,Webcam,1,1313.26,15,1116.27,Debit Card,Delivered,11,
ORD-2547,2024-09-05,2024,September,CUST-188,25,Delhi,North,Clothing,Winter Jacket,5,825.34,5,3920.36,COD,Returned,2,Delayed delivery
ORD-2740,2024-09-05,2024,September,CUST-493,47,Bhubaneswar,East,Clothing,Kurta Set,5,6039.51,5,28687.67,Net Banking,Returned,10,Defective product
ORD-2326,2024-09-06,2024,September,CUST-797,38,Hyderabad,South,Clothing,Baseball Cap,5,6146.25,0,30731.25,UPI,Delivered,11,
ORD-2617,2024-09-06,2024,September,CUST-803,37,Indore,West,Electronics,Smartphone Case,1,3138.77,25,2354.08,Net Banking,Cancelled,,
ORD-2746,2024-09-06,2024,September,CUST-692,39,Surat,West,Toys & Games,Lego Set (200 pcs),6,3857.23,25,17357.53,COD,Cancelled,,
ORD-2891,2024-09-06,2024,September,CUST-253,45,Raipur,Central,Electronics,Wireless Earbuds,2,3485.16,15,5924.77,Wallet,Delivered,11,
ORD-2402,2024-09-09,2024,September,CUST-541,59,Bhopal,Central,Electronics,Gaming Mouse,1,3908.7,0,3908.7,COD,Delivered,1,
ORD-2810,2024-09-09,2024,September,CUST-584,49,Jaipur,North,Toys & Games,Lego Set (200 pcs),5,6354.11,20,25416.44,Debit Card,Delivered,5,
ORD-2885,2024-09-09,2024,September,CUST-121,42,Lucknow,North,Beauty,Body Lotion,6,6027.51,0,36165.06,Credit Card,Delivered,7,
ORD-2004,2024-09-10,2024,September,CUST-649,47,Chandigarh,North,Toys & Games,Remote Control Car,4,863.06,15,2934.4,Credit Card,Delivered,1,
ORD-2092,2024-09-12,2024,September,CUST-393,49,Dehradun,North,Clothing,Baseball Cap,3,162.97,0,488.91,UPI,Cancelled,,
ORD-2117,2024-09-13,2024,September,CUST-320,35,Amritsar,North,Electronics,LED Desk Lamp,4,5328.32,25,15984.96,COD,Delivered,7,
ORD-2869,2024-09-13,2024,September,CUST-358,29,Agra,North,Electronics,Wireless Earbuds,2,2353.0,10,4235.4,Net Banking,Delivered,7,
ORD-2876,2024-09-13,2024,September,CUST-103,29,Gwalior,Central,Books,Thinking Fast and Slow,5,6256.04,20,25024.16,UPI,Delivered,4,
ORD-2489,2024-09-14,2024,September,CUST-837,42,Guwahati,East,Beauty,Eye Cream,4,3297.45,0,13189.8,Debit Card,Cancelled,,
ORD-2497,2024-09-14,2024,September,CUST-702,31,Meerut,North,Sports,Dumbbells (5kg),4,6856.75,0,27427.0,Wallet,Delivered,4,
ORD-2727,2024-09-15,2024,September,CUST-788,18,Mumbai,West,Home & Kitchen,Vacuum Cleaner,6,1155.43,0,6932.58,UPI,Delivered,1,
ORD-2178,2024-09-16,2024,September,CUST-385,33,Varanasi,East,Clothing,Running Shoes,5,2897.87,10,13040.41,COD,Delivered,4,
ORD-2550,2024-09-16,2024,September,CUST-603,59,Madurai,South,Toys & Games,Remote Control Car,1,3983.6,5,3784.42,Credit Card,Delivered,3,
ORD-2028,2024-09-18,2024,September,CUST-406,53,Mysuru,South,Clothing,Denim Jeans,3,1345.2,10,3632.04,Wallet,Returned,9,Defective product
ORD-2155,2024-09-18,2024,September,CUST-304,49,Amritsar,North,Home & Kitchen,Food Storage Set,3,5660.9,5,16133.56,Credit Card,Delivered,12,
ORD-2956,2024-09-19,2024,September,CUST-813,37,Bhubaneswar,East,Toys & Games,Remote Control Car,5,6218.45,25,23319.19,Net Banking,Delivered,7,
ORD-2994,2024-09-19,2024,September,CUST-773,46,Patna,East,Clothing,Kurta Set,2,6748.59,10,12147.46,COD,Cancelled,,
ORD-2289,2024-09-20,2024,September,CUST-402,59,Nashik,West,Books,SQL for Beginners,4,7078.05,0,28312.2,Net Banking,Returned,10,Wrong item delivered
ORD-2151,2024-09-21,2024,September,CUST-158,58,Madurai,South,Sports,Foam Roller,3,3631.32,15,9259.87,Credit Card,Delivered,5,
ORD-2242,2024-09-21,2024,September,CUST-420,26,Vadodara,West,Sports,Resistance Bands,4,4976.17,10,17914.21,Credit Card,Returned,2,Delayed delivery
ORD-2411,2024-09-21,2024,September,CUST-468,20,Jabalpur,Central,Electronics,Laptop Stand,2,364.51,5,692.57,UPI,Delivered,11,
ORD-2718,2024-09-21,2024,September,CUST-830,19,Coimbatore,South,Clothing,Denim Jeans,4,5460.01,0,21840.04,Credit Card,Delivered,3,
ORD-2988,2024-09-21,2024,September,CUST-624,55,Bhopal,Central,Home & Kitchen,Coffee Maker,4,797.59,0,3190.36,Debit Card,Delivered,4,
ORD-2527,2024-09-22,2024,September,CUST-797,31,Hyderabad,South,Toys & Games,Lego Set (200 pcs),4,4295.92,20,13746.94,Debit Card,Returned,8,Wrong item delivered
ORD-2690,2024-09-24,2024,September,CUST-329,53,Bengaluru,South,Beauty,Face Wash,1,2767.1,0,2767.1,Net Banking,Delivered,2,
ORD-2419,2024-09-25,2024,September,CUST-222,24,Coimbatore,South,Books,Clean Code,2,1909.74,5,3628.51,Credit Card,Delivered,3,
ORD-2215,2024-09-26,2024,September,CUST-373,40,Chandigarh,North,Home & Kitchen,Knife Set,5,1275.29,5,6057.63,Net Banking,Delivered,5,
ORD-2453,2024-09-26,2024,September,CUST-428,33,Gwalior,Central,Toys & Games,Soft Plush Toy,6,1564.72,0,9388.32,Wallet,Delivered,10,
ORD-2523,2024-09-27,2024,September,CUST-593,28,Indore,West,Beauty,Hair Serum,4,4764.23,5,18104.07,Net Banking,Delivered,9,
ORD-2723,2024-09-27,2024,September,CUST-100,28,Gwalior,Central,Sports,Foam Roller,1,106.91,25,80.18,Credit Card,Delivered,11,
ORD-2277,2024-09-29,2024,September,CUST-705,41,Agra,North,Sports,Skipping Rope,2,2402.6,10,4324.68,Net Banking,Delivered,8,
ORD-2341,2024-09-29,2024,September,CUST-207,44,Nagpur,West,Beauty,Moisturiser SPF50,6,896.74,10,4842.4,COD,Returned,12,Wrong item delivered
ORD-2038,2024-09-30,2024,September,CUST-837,25,Mysuru,South,Toys & Games,Building Blocks,4,651.79,15,2216.09,Debit Card,Delivered,11,
ORD-2077,2024-10-02,2024,October,CUST-373,31,Kolkata,East,Beauty,Makeup Brush Set,2,4194.67,25,6292.01,COD,Delivered,1,
ORD-2567,2024-10-03,2024,October,CUST-298,21,Agra,North,Electronics,Gaming Mouse,5,4108.57,25,15407.14,Credit Card,Returned,4,Changed mind
ORD-2093,2024-10-05,2024,October,CUST-140,59,Kochi,South,Sports,Cycling Gloves,5,2078.95,0,10394.75,Debit Card,Delivered,11,
ORD-2602,2024-10-05,2024,October,CUST-810,48,Gwalior,Central,Beauty,Eye Cream,5,3543.94,10,15947.73,Credit Card,Cancelled,,
ORD-2427,2024-10-06,2024,October,CUST-366,39,Bengaluru,South,Home & Kitchen,Air Fryer,2,6528.16,25,9792.24,Debit Card,Delivered,8,
ORD-2695,2024-10-06,2024,October,CUST-255,33,Vadodara,West,Books,Python Crash Course,6,6062.28,15,30917.63,COD,Cancelled,,
ORD-2793,2024-10-06,2024,October,CUST-171,49,Gwalior,Central,Beauty,Lip Balm Pack,5,2639.93,25,9899.74,UPI,Delivered,2,
ORD-2378,2024-10-07,2024,October,CUST-117,38,Raipur,Central,Sports,Resistance Bands,3,3319.3,25,7468.43,Net Banking,Delivered,7,
ORD-2130,2024-10-08,2024,October,CUST-196,39,Siliguri,East,Clothing,Baseball Cap,3,5462.29,0,16386.87,COD,Returned,6,Defective product
ORD-2146,2024-10-08,2024,October,CUST-833,22,Ahmedabad,West,Clothing,Ankle Socks (Pack of 6),6,3769.52,25,16962.84,Net Banking,Delivered,3,
ORD-2572,2024-10-09,2024,October,CUST-443,30,Vizag,South,Sports,Skipping Rope,3,1176.6,5,3353.31,UPI,Delivered,5,
ORD-2724,2024-10-09,2024,October,CUST-388,50,Jabalpur,Central,Home & Kitchen,Non-stick Pan,6,3102.21,15,15821.27,Credit Card,Delivered,10,
ORD-2842,2024-10-10,2024,October,CUST-297,59,Raipur,Central,Beauty,Face Wash,1,5072.59,10,4565.33,Wallet,Cancelled,,
ORD-2467,2024-10-11,2024,October,CUST-491,58,Bhubaneswar,East,Clothing,Kurta Set,2,6005.66,0,12011.32,Credit Card,Cancelled,,
ORD-2638,2024-10-11,2024,October,CUST-393,35,Siliguri,East,Books,The Pragmatic Programmer,3,6894.47,0,20683.41,Wallet,Delivered,7,
ORD-2006,2024-10-12,2024,October,CUST-463,41,Jaipur,North,Books,The Pragmatic Programmer,1,3102.0,25,2326.5,UPI,Delivered,3,
ORD-2144,2024-10-12,2024,October,CUST-865,34,Bhopal,Central,Electronics,Gaming Mouse,4,6998.32,0,27993.28,Credit Card,Delivered,6,
ORD-2541,2024-10-14,2024,October,CUST-851,54,Siliguri,East,Books,SQL for Beginners,4,1978.78,25,5936.34,Debit Card,Delivered,4,
ORD-2065,2024-10-15,2024,October,CUST-205,49,Mumbai,West,Sports,Water Bottle,1,4470.54,0,4470.54,Credit Card,Cancelled,,
ORD-2182,2024-10-15,2024,October,CUST-523,24,Kochi,South,Sports,Badminton Set,1,5390.69,5,5121.16,Debit Card,Delivered,1,
ORD-2756,2024-10-15,2024,October,CUST-324,31,Cuttack,East,Clothing,Ankle Socks (Pack of 6),4,2218.85,20,7100.32,UPI,Returned,11,Defective product
ORD-2646,2024-10-16,2024,October,CUST-801,41,Jaipur,North,Beauty,Moisturiser SPF50,3,4465.55,10,12056.99,Credit Card,Cancelled,,
ORD-2978,2024-10-16,2024,October,CUST-795,58,Chennai,South,Home & Kitchen,Electric Kettle,2,7372.11,20,11795.38,COD,Delivered,5,
ORD-2267,2024-10-17,2024,October,CUST-256,57,Gwalior,Central,Sports,Dumbbells (5kg),4,5643.3,0,22573.2,Debit Card,Delivered,9,
ORD-2196,2024-10-18,2024,October,CUST-530,59,Amritsar,North,Electronics,Mechanical Keyboard,4,1520.85,0,6083.4,Debit Card,Cancelled,,
ORD-2819,2024-10-21,2024,October,CUST-769,42,Surat,West,Electronics,Portable SSD,5,6153.07,0,30765.35,Wallet,Delivered,7,
ORD-2954,2024-10-21,2024,October,CUST-234,36,Guwahati,East,Clothing,Fleece Hoodie,5,267.02,0,1335.1,Net Banking,Returned,1,Better price elsewhere
ORD-2127,2024-10-22,2024,October,CUST-619,56,Delhi,North,Home & Kitchen,Rice Cooker,3,6669.4,0,20008.2,Net Banking,Delivered,10,
ORD-2449,2024-10-22,2024,October,CUST-209,52,Jabalpur,Central,Home & Kitchen,Air Fryer,6,573.41,15,2924.39,UPI,Delivered,12,
ORD-2586,2024-10-22,2024,October,CUST-164,30,Raipur,Central,Clothing,Kurta Set,4,2837.93,25,8513.79,Credit Card,Delivered,5,
ORD-2901,2024-10-22,2024,October,CUST-393,18,Indore,West,Books,Zero to One,4,5807.2,25,17421.6,Credit Card,Cancelled,,
ORD-2592,2024-10-24,2024,October,CUST-585,36,Madurai,South,Home & Kitchen,Rice Cooker,3,1331.82,15,3396.14,Debit Card,Cancelled,,
ORD-2071,2024-10-25,2024,October,CUST-173,27,Raipur,Central,Books,The Pragmatic Programmer,4,1005.73,5,3821.77,Credit Card,Delivered,5,
ORD-2555,2024-10-25,2024,October,CUST-140,53,Vadodara,West,Beauty,Hair Serum,1,6744.33,10,6069.9,Net Banking,Delivered,3,
